carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_latency,catalogue_latency,front-end_latency,orders_latency,payment_latency,queue-master_latency,shipping_latency,user_latency
0.021978627917822645,0.2988130526336999,0.8068303382370069,0.7983701674120799,0.6868831513266433,0.17123577620201436,0.6955791919020223,0.9545547964014198,0.10874881796337177,0.0,0.0,0.8525154119372752,0.260886944065099,0.8709039305948099,0.901953243072404,0.0,0.0,0.0,0.0,0.8094777562862643,0.1906096706377076,0.0015797788309625047,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.0,0.22857142857142854,0.2380952380952381,0.325,0.5,0.3076923076923077,0.4285714285714287,0.2857142857142857,0.3786407766990291,8.151045682867509e-05,0.07185198574902338,0.0,7.100184387030566e-05,0.28150396886983897,0.19864228959345695,0.38307659302223296,0.022636804450608724
0.021978627917822645,0.2988130526336999,0.8068303382370069,0.7983701674120799,0.6868831513266433,0.17123577620201436,0.6955791919020223,0.9545547964014198,0.10874881796337177,0.8719766495572745,0.0,0.8525154119372752,0.260886944065099,0.8709039305948099,0.901953243072404,0.0,0.0,0.0,0.0,0.8094777562862643,0.1906096706377076,0.0015797788309625047,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.0,0.5142857142857142,0.6666666666666666,0.6,0.3333333333333333,0.3076923076923077,0.4285714285714287,0.2857142857142857,0.3883495145631068,8.151045682867509e-05,0.07185198574902338,0.0,7.100184387030566e-05,0.28150396886983897,0.19864228959345695,0.38307659302223296,0.02050522162687244
0.021978627917822645,0.2988130526336999,0.8068303382370069,0.7983701674120799,0.21733140620504085,0.17123577620201436,0.6955791919020223,0.9545547964014198,0.10874881796337177,0.8719766495572745,0.0,0.08447180145366052,0.260886944065099,0.8709039305948099,0.901953243072404,0.0,0.0,0.0,0.0,0.8094777562862643,0.1906096706377076,0.0015797788309625047,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.0,0.5428571428571428,0.4761904761904762,0.525,0.16666666666666666,0.15384615384615385,0.4285714285714287,0.14285714285714285,0.2427184466019417,0.0004021333064042456,0.07185198574902338,0.0,0.0005161825653198488,0.09023285873543796,0.19864228959345695,0.3921254612371732,0.0
0.021978627917822645,0.2988130526336999,0.8068303382370069,0.8310459634357552,0.7439259129478218,0.17123577620201436,0.6935839243171721,0.9545547964014198,0.10874881796337177,0.8719766495572745,0.0,0.15035247843517785,0.260886944065099,0.8709039305948099,0.8817726327125227,0.0,0.0,0.0,0.0,0.35396518375241603,0.1906096706377076,0.0,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.02803738317756945,0.4857142857142857,0.42857142857142855,0.575,0.3333333333333333,0.38461538461538464,0.4285714285714287,0.2857142857142857,0.4466019417475728,0.0,0.008529033765629709,0.024522830880031123,0.0,0.2495653147441237,0.19129627284623452,0.4113339258600954,0.022129026211718725
0.0,0.2988130526336999,0.8068303382370069,0.8310459634357552,0.7439259129478218,0.17123577620201436,0.6935839243171721,0.946556522544988,0.044903265394079836,0.8719766495572745,0.0,0.21623315541669635,0.260886944065099,0.8709039305948099,0.8817726327125227,0.0,0.0,0.0,0.0,0.35396518375241603,0.1906096706377076,0.0,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.02803738317756945,0.22857142857142854,0.3809523809523809,0.425,0.25,0.15384615384615385,0.4285714285714287,0.14285714285714285,0.27184466019417475,0.0012970976919632038,0.0,0.05260328383357277,6.291136369575218e-05,0.2495653147441237,0.19864228959345695,0.4113339258600954,0.007140029102436186
0.07423465196425548,0.2988130526336999,0.8068303382370069,0.8310459634357552,0.7439259129478218,0.17123577620201436,0.6935839243171721,0.946556522544988,0.08960009120354231,0.8719766495572745,0.0,0.7603197063813966,0.260886944065099,0.8709039305948099,0.7927601625366983,0.5606820461384169,0.0,0.0,0.0,0.35396518375241603,0.1906096706377076,0.0,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.02803738317756945,0.14285714285714285,0.3809523809523809,0.4,0.3333333333333333,0.3076923076923077,0.4285714285714287,0.2857142857142857,0.20388349514563106,0.0012970976919632038,0.0,0.05260328383357277,6.291136369575218e-05,0.2495653147441237,0.19864228959345695,0.4113339258600954,0.00992987390020176
0.07423465196425548,0.0,0.8068303382370069,0.8310459634357552,0.7439259129478218,0.17123577620201436,0.6935839243171721,0.946556522544988,0.08960009120354231,0.8719766495572745,0.0,0.7603197063813966,0.2767093627120448,0.8709039305948099,0.7927601625366983,0.5606820461384169,0.0,0.0,0.0,0.35396518375241603,0.1906096706377076,0.0,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.02803738317756945,0.2,0.19047619047619047,0.2,0.5,0.38461538461538464,0.4285714285714287,0.35714285714285715,0.32038834951456313,0.0012970976919632038,0.0,0.05260328383357277,6.291136369575218e-05,0.2495653147441237,0.19864228959345695,0.4113339258600954,0.031652327222971115
0.07423465196425548,0.07527221545831163,0.8068303382370069,0.8310459634357552,0.7439259129478218,0.17123577620201436,0.6935839243171721,0.946556522544988,0.08960009120354231,0.8719766495572745,0.0,0.7603197063813966,0.2690695038169902,0.8709039305948099,0.7927601625366983,0.5606820461384169,0.0577956989247307,0.0,0.0,0.35396518375241603,0.1906096706377076,0.0,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.02803738317756945,0.4,0.5714285714285714,0.475,0.16666666666666666,0.15384615384615385,0.4285714285714287,0.14285714285714285,0.18446601941747573,0.0017072336477985664,0.0,0.05260328383357277,0.0004966937408095311,0.023714514104475542,0.19864228959345695,0.3687702561125217,0.026630194142601715
0.07423465196425548,0.0984112221929682,0.8182208523031187,0.8310459634357552,0.7439259129478218,0.17884510588821964,0.6012540771352081,0.946556522544988,0.08960009120354231,0.8719766495572745,0.0,0.7603197063813966,0.2614296449219357,0.8709039305948099,0.7927601625366983,0.5606820461384169,0.0577956989247307,0.0,0.0,0.35396518375241603,0.1906096706377076,0.0,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.02803738317756945,0.3428571428571429,0.4761904761904762,0.475,0.6666666666666666,0.5384615384615384,0.4285714285714287,0.7142857142857143,0.6019417475728155,0.0096642620604066,0.03092197567492535,0.031081239659518263,0.003275874350516471,0.32794955747021065,0.19129627284623452,0.3549772344472869,0.057984872081912574
0.07423465196425548,0.30495385280763865,0.8182208523031187,0.8046240479865071,0.7439259129478218,0.17884510588821964,0.6012540771352081,0.946556522544988,0.07262570305024446,0.8719766495572745,0.0,0.7603197063813966,0.2337111127398163,0.8709039305948099,0.7927601625366983,0.5606820461384169,0.0577956989247307,0.0,0.0,0.35396518375241603,0.1906096706377076,0.0,0.0,0.0,0.0,0,1.0,0.039115646258503146,0.0,0.02803738317756945,0.5142857142857142,0.6666666666666666,0.7,0.3333333333333333,0.15384615384615385,0.4285714285714287,0.14285714285714285,0.4368932038834951,0.015601545760932397,0.04354915353214823,0.12802588842519502,0.006957275668846979,0.32794955747021065,0.19864228959345695,0.3549772344472869,0.10196539732977716
